,id,data_inversa,dia_semana,uf,municipio,tipo_acidente,classificacao_acidente,tipo_envolvido,estado_fisico,idade,sexo,feridos_graves,mortos
9730,163450,05/10/2018,sexta-feira,CE,ARACATI,Colisão transversal,Com Vítimas Feridas,Condutor,Ileso,23.0,Masculino,0,0
9731,163467,05/10/2018,sexta-feira,CE,JAGUARIBE,Colisão com objeto estático,Com Vítimas Feridas,Passageiro,Lesões Graves,46.0,Masculino,1,0
9732,163467,05/10/2018,sexta-feira,CE,JAGUARIBE,Colisão frontal,Com Vítimas Feridas,Passageiro,Lesões Graves,46.0,Masculino,1,0
9733,163467,05/10/2018,sexta-feira,CE,JAGUARIBE,Colisão com objeto estático,Com Vítimas Feridas,Condutor,Lesões Graves,42.0,Masculino,1,0
9734,163467,05/10/2018,sexta-feira,CE,JAGUARIBE,Colisão frontal,Com Vítimas Feridas,Condutor,Lesões Graves,42.0,Masculino,1,0
9735,163467,05/10/2018,sexta-feira,CE,JAGUARIBE,Colisão com objeto estático,Com Vítimas Feridas,Condutor,Lesões Leves,26.0,Masculino,0,0
9736,163467,05/10/2018,sexta-feira,CE,JAGUARIBE,Colisão frontal,Com Vítimas Feridas,Condutor,Lesões Leves,26.0,Masculino,0,0
9737,163467,05/10/2018,sexta-feira,CE,JAGUARIBE,Colisão com objeto estático,Com Vítimas Feridas,Passageiro,Lesões Leves,38.0,Masculino,0,0
9738,163467,05/10/2018,sexta-feira,CE,JAGUARIBE,Colisão frontal,Com Vítimas Feridas,Passageiro,Lesões Leves,38.0,Masculino,0,0
9739,163478,05/10/2018,sexta-feira,CE,BARRO,Saída de leito carroçável,Com Vítimas Feridas,Condutor,Lesões Graves,34.0,Masculino,1,0
9740,163594,06/10/2018,sábado,CE,RUSSAS,Colisão frontal,Com Vítimas Fatais,Condutor,Ileso,31.0,Masculino,0,0
9741,163594,06/10/2018,sábado,CE,RUSSAS,Colisão frontal,Com Vítimas Fatais,Condutor,Ileso,31.0,Masculino,0,0
9742,163594,06/10/2018,sábado,CE,RUSSAS,Colisão frontal,Com Vítimas Fatais,Passageiro,Ileso,45.0,Masculino,0,0
9743,163594,06/10/2018,sábado,CE,RUSSAS,Colisão frontal,Com Vítimas Fatais,Passageiro,Ileso,45.0,Masculino,0,0
9744,163594,06/10/2018,sábado,CE,RUSSAS,Colisão frontal,Com Vítimas Fatais,Condutor,Óbito,28.0,Masculino,0,1
9745,163594,06/10/2018,sábado,CE,RUSSAS,Colisão frontal,Com Vítimas Fatais,Condutor,Óbito,28.0,Masculino,0,1
9746,163596,06/10/2018,sábado,CE,CAUCAIA,Queda de ocupante de veículo,Com Vítimas Feridas,Condutor,Lesões Graves,30.0,Masculino,1,0
9747,163596,06/10/2018,sábado,CE,CAUCAIA,Tombamento,Com Vítimas Feridas,Condutor,Lesões Graves,30.0,Masculino,1,0
9748,163596,06/10/2018,sábado,CE,CAUCAIA,Saída de leito carroçável,Com Vítimas Feridas,Condutor,Lesões Graves,30.0,Masculino,1,0
9749,163596,06/10/2018,sábado,CE,CAUCAIA,Queda de ocupante de veículo,Com Vítimas Feridas,Passageiro,Lesões Leves,27.0,Masculino,0,0
9750,163596,06/10/2018,sábado,CE,CAUCAIA,Tombamento,Com Vítimas Feridas,Passageiro,Lesões Leves,27.0,Masculino,0,0
9751,163596,06/10/2018,sábado,CE,CAUCAIA,Saída de leito carroçável,Com Vítimas Feridas,Passageiro,Lesões Leves,27.0,Masculino,0,0
9752,163687,06/10/2018,sábado,CE,FORTALEZA,Colisão com objeto estático,Sem Vítimas,Condutor,Ileso,28.0,Feminino,0,0
9753,163702,06/10/2018,sábado,CE,ITAITINGA,Saída de leito carroçável,Sem Vítimas,Passageiro,Ileso,43.0,Masculino,0,0
9754,163702,06/10/2018,sábado,CE,ITAITINGA,Colisão com objeto estático,Sem Vítimas,Passageiro,Ileso,43.0,Masculino,0,0
9755,163702,06/10/2018,sábado,CE,ITAITINGA,Saída de leito carroçável,Sem Vítimas,Condutor,Ileso,53.0,Masculino,0,0
9756,163702,06/10/2018,sábado,CE,ITAITINGA,Colisão com objeto estático,Sem Vítimas,Condutor,Ileso,53.0,Masculino,0,0
9757,163761,06/10/2018,sábado,CE,CAUCAIA,Atropelamento de Pedestre,Com Vítimas Feridas,Condutor,Ileso,30.0,Masculino,0,0
9758,163766,06/10/2018,sábado,CE,MARACANAU,Colisão frontal,Com Vítimas Feridas,Condutor,Lesões Leves,37.0,Masculino,0,0
9759,163766,06/10/2018,sábado,CE,MARACANAU,Colisão frontal,Com Vítimas Feridas,Condutor,Ileso,48.0,Masculino,0,0
9760,163806,06/10/2018,sábado,CE,ITAITINGA,Colisão traseira,Com Vítimas Feridas,Condutor,Lesões Leves,35.0,Masculino,0,0
9761,163849,06/10/2018,sábado,CE,TIANGUA,Colisão transversal,Com Vítimas Feridas,Condutor,Lesões Graves,24.0,Masculino,1,0
9762,163849,06/10/2018,sábado,CE,TIANGUA,Colisão transversal,Com Vítimas Feridas,Condutor,Ileso,56.0,Masculino,0,0
9763,163856,07/10/2018,domingo,CE,FORTALEZA,Colisão com objeto estático,Sem Vítimas,Condutor,Ileso,58.0,Masculino,0,0
9764,163865,07/10/2018,domingo,CE,BOA VIAGEM,Tombamento,Sem Vítimas,Condutor,Ileso,35.0,Masculino,0,0
9765,163865,07/10/2018,domingo,CE,BOA VIAGEM,Tombamento,Sem Vítimas,Condutor,Ileso,35.0,Masculino,0,0
9766,163865,07/10/2018,domingo,CE,BOA VIAGEM,Tombamento,Sem Vítimas,Condutor,Ileso,35.0,Masculino,0,0
9767,163876,07/10/2018,domingo,CE,JAGUARIBE,Capotamento,Com Vítimas Fatais,Condutor,Óbito,41.0,Masculino,0,1
9768,163876,07/10/2018,domingo,CE,JAGUARIBE,Saída de leito carroçável,Com Vítimas Fatais,Condutor,Óbito,41.0,Masculino,0,1
9769,163897,07/10/2018,domingo,CE,TIANGUA,Colisão transversal,Com Vítimas Feridas,Condutor,Lesões Graves,33.0,Masculino,1,0
9770,163897,07/10/2018,domingo,CE,TIANGUA,Colisão transversal,Com Vítimas Feridas,Passageiro,Lesões Leves,30.0,Feminino,0,0
9771,163909,07/10/2018,domingo,CE,FORTALEZA,Colisão com objeto estático,Sem Vítimas,Condutor,Ileso,61.0,Masculino,0,0
9772,163997,07/10/2018,domingo,CE,FORTALEZA,Colisão transversal,Com Vítimas Feridas,Condutor,Ileso,47.0,Masculino,0,0
9773,163997,07/10/2018,domingo,CE,FORTALEZA,Colisão transversal,Com Vítimas Feridas,Passageiro,Lesões Leves,36.0,Feminino,0,0
9774,163997,07/10/2018,domingo,CE,FORTALEZA,Colisão transversal,Com Vítimas Feridas,Condutor,Ileso,29.0,Masculino,0,0
9775,164000,07/10/2018,domingo,CE,CAUCAIA,Atropelamento de Animal,Com Vítimas Feridas,Condutor,Ileso,49.0,Masculino,0,0
9776,164000,07/10/2018,domingo,CE,CAUCAIA,Colisão frontal,Com Vítimas Feridas,Condutor,Ileso,49.0,Masculino,0,0
9777,164000,07/10/2018,domingo,CE,CAUCAIA,Colisão frontal,Com Vítimas Feridas,Condutor,Ileso,49.0,Masculino,0,0
9778,164000,07/10/2018,domingo,CE,CAUCAIA,Atropelamento de Animal,Com Vítimas Feridas,Condutor,Ileso,76.0,Masculino,0,0
9779,164000,07/10/2018,domingo,CE,CAUCAIA,Colisão frontal,Com Vítimas Feridas,Condutor,Ileso,76.0,Masculino,0,0
9780,164000,07/10/2018,domingo,CE,CAUCAIA,Colisão frontal,Com Vítimas Feridas,Condutor,Ileso,76.0,Masculino,0,0
9781,164000,07/10/2018,domingo,CE,CAUCAIA,Atropelamento de Animal,Com Vítimas Feridas,Condutor,Lesões Graves,34.0,Masculino,1,0
9782,164000,07/10/2018,domingo,CE,CAUCAIA,Colisão frontal,Com Vítimas Feridas,Condutor,Lesões Graves,34.0,Masculino,1,0
9783,164000,07/10/2018,domingo,CE,CAUCAIA,Colisão frontal,Com Vítimas Feridas,Condutor,Lesões Graves,34.0,Masculino,1,0
9784,164030,07/10/2018,domingo,CE,TIANGUA,Colisão com objeto estático,Sem Vítimas,Condutor,Ileso,29.0,Masculino,0,0
9785,164037,07/10/2018,domingo,CE,SAO GONCALO DO AMARANTE,Colisão traseira,Sem Vítimas,Condutor,Ileso,56.0,Masculino,0,0
9786,164037,07/10/2018,domingo,CE,SAO GONCALO DO AMARANTE,Colisão traseira,Sem Vítimas,Condutor,Ileso,53.0,Feminino,0,0
9787,164144,08/10/2018,segunda-feira,CE,HORIZONTE,Colisão lateral,Com Vítimas Feridas,Condutor,Lesões Graves,49.0,Feminino,1,0
9788,164144,08/10/2018,segunda-feira,CE,HORIZONTE,Queda de ocupante de veículo,Com Vítimas Feridas,Condutor,Lesões Graves,49.0,Feminino,1,0
9789,164144,08/10/2018,segunda-feira,CE,HORIZONTE,Colisão lateral,Com Vítimas Feridas,Condutor,Ileso,40.0,Masculino,0,0
9790,164144,08/10/2018,segunda-feira,CE,HORIZONTE,Queda de ocupante de veículo,Com Vítimas Feridas,Condutor,Ileso,40.0,Masculino,0,0
9791,164192,08/10/2018,segunda-feira,CE,TAUA,Colisão lateral,Com Vítimas Fatais,Condutor,Ileso,67.0,Masculino,0,0
9792,164192,08/10/2018,segunda-feira,CE,TAUA,Colisão lateral,Com Vítimas Fatais,Condutor,Óbito,49.0,Masculino,0,1
9793,164207,08/10/2018,segunda-feira,CE,FORTALEZA,Queda de ocupante de veículo,Com Vítimas Feridas,Condutor,Ileso,27.0,Masculino,0,0
9794,164207,08/10/2018,segunda-feira,CE,FORTALEZA,Colisão transversal,Com Vítimas Feridas,Condutor,Ileso,27.0,Masculino,0,0
9795,164250,08/10/2018,segunda-feira,CE,FORTALEZA,Colisão traseira,Com Vítimas Feridas,Passageiro,Lesões Leves,0.0,Feminino,0,0
9796,164250,08/10/2018,segunda-feira,CE,FORTALEZA,Colisão traseira,Com Vítimas Feridas,Condutor,Ileso,37.0,Masculino,0,0
9797,164250,08/10/2018,segunda-feira,CE,FORTALEZA,Colisão traseira,Com Vítimas Feridas,Condutor,Ileso,31.0,Masculino,0,0
9798,164250,08/10/2018,segunda-feira,CE,FORTALEZA,Colisão traseira,Com Vítimas Feridas,Condutor,Lesões Leves,32.0,Masculino,0,0
9799,164318,09/10/2018,terça-feira,CE,FORTALEZA,Colisão traseira,Sem Vítimas,Condutor,Ileso,39.0,Masculino,0,0
9800,164318,09/10/2018,terça-feira,CE,FORTALEZA,Colisão traseira,Sem Vítimas,Condutor,Ileso,29.0,Masculino,0,0
9801,164355,09/10/2018,terça-feira,CE,BREJO SANTO,Saída de leito carroçável,Com Vítimas Feridas,Condutor,Ileso,37.0,Masculino,0,0
9802,164355,09/10/2018,terça-feira,CE,BREJO SANTO,Saída de leito carroçável,Com Vítimas Feridas,Condutor,Ileso,37.0,Masculino,0,0
9803,164355,09/10/2018,terça-feira,CE,BREJO SANTO,Colisão lateral,Com Vítimas Feridas,Condutor,Ileso,37.0,Masculino,0,0
9804,164355,09/10/2018,terça-feira,CE,BREJO SANTO,Colisão lateral,Com Vítimas Feridas,Condutor,Ileso,37.0,Masculino,0,0
9805,164355,09/10/2018,terça-feira,CE,BREJO SANTO,Saída de leito carroçável,Com Vítimas Feridas,Condutor,Lesões Leves,68.0,Masculino,0,0
9806,164355,09/10/2018,terça-feira,CE,BREJO SANTO,Saída de leito carroçável,Com Vítimas Feridas,Condutor,Lesões Leves,68.0,Masculino,0,0
9807,164355,09/10/2018,terça-feira,CE,BREJO SANTO,Colisão lateral,Com Vítimas Feridas,Condutor,Lesões Leves,68.0,Masculino,0,0
9808,164355,09/10/2018,terça-feira,CE,BREJO SANTO,Colisão lateral,Com Vítimas Feridas,Condutor,Lesões Leves,68.0,Masculino,0,0
9809,164452,09/10/2018,terça-feira,CE,CAUCAIA,Tombamento,Com Vítimas Feridas,Condutor,Lesões Graves,40.0,Masculino,1,0
9810,164452,09/10/2018,terça-feira,CE,CAUCAIA,Atropelamento de Animal,Com Vítimas Feridas,Condutor,Lesões Graves,40.0,Masculino,1,0
9811,164453,09/10/2018,terça-feira,CE,BARRO,Colisão traseira,Com Vítimas Feridas,Condutor,Ileso,36.0,Masculino,0,0
9812,164474,10/10/2018,quarta-feira,CE,AMONTADA,Colisão traseira,Com Vítimas Feridas,Passageiro,Lesões Graves,58.0,Feminino,1,0
9813,164474,10/10/2018,quarta-feira,CE,AMONTADA,Colisão traseira,Com Vítimas Feridas,Condutor,Lesões Graves,33.0,Masculino,1,0
9814,164474,10/10/2018,quarta-feira,CE,AMONTADA,Colisão traseira,Com Vítimas Feridas,Passageiro,Lesões Leves,45.0,Masculino,0,0
9815,164474,10/10/2018,quarta-feira,CE,AMONTADA,Colisão traseira,Com Vítimas Feridas,Passageiro,Lesões Leves,31.0,Feminino,0,0
9816,164474,10/10/2018,quarta-feira,CE,AMONTADA,Colisão traseira,Com Vítimas Feridas,Passageiro,Lesões Graves,37.0,Masculino,1,0
9817,164474,10/10/2018,quarta-feira,CE,AMONTADA,Colisão traseira,Com Vítimas Feridas,Condutor,Ileso,36.0,Masculino,0,0
9818,164485,10/10/2018,quarta-feira,CE,FORTALEZA,Atropelamento de Pedestre,Com Vítimas Feridas,Condutor,Lesões Leves,28.0,Masculino,0,0
9819,164509,10/10/2018,quarta-feira,CE,FORTALEZA,Colisão lateral,Sem Vítimas,Condutor,Ileso,31.0,Masculino,0,0
9820,164509,10/10/2018,quarta-feira,CE,FORTALEZA,Colisão lateral,Sem Vítimas,Condutor,Ileso,35.0,Masculino,0,0
9821,164511,10/10/2018,quarta-feira,CE,CAUCAIA,Queda de ocupante de veículo,Com Vítimas Feridas,Passageiro,Lesões Leves,40.0,Feminino,0,0
9822,164511,10/10/2018,quarta-feira,CE,CAUCAIA,Tombamento,Com Vítimas Feridas,Passageiro,Lesões Leves,40.0,Feminino,0,0
9823,164511,10/10/2018,quarta-feira,CE,CAUCAIA,Colisão transversal,Com Vítimas Feridas,Passageiro,Lesões Leves,40.0,Feminino,0,0
9824,164511,10/10/2018,quarta-feira,CE,CAUCAIA,Queda de ocupante de veículo,Com Vítimas Feridas,Condutor,Lesões Leves,32.0,Masculino,0,0
9825,164511,10/10/2018,quarta-feira,CE,CAUCAIA,Tombamento,Com Vítimas Feridas,Condutor,Lesões Leves,32.0,Masculino,0,0
9826,164511,10/10/2018,quarta-feira,CE,CAUCAIA,Colisão transversal,Com Vítimas Feridas,Condutor,Lesões Leves,32.0,Masculino,0,0
9827,164511,10/10/2018,quarta-feira,CE,CAUCAIA,Queda de ocupante de veículo,Com Vítimas Feridas,Condutor,Ileso,58.0,Masculino,0,0
9828,164511,10/10/2018,quarta-feira,CE,CAUCAIA,Tombamento,Com Vítimas Feridas,Condutor,Ileso,58.0,Masculino,0,0
9829,164511,10/10/2018,quarta-feira,CE,CAUCAIA,Colisão transversal,Com Vítimas Feridas,Condutor,Ileso,58.0,Masculino,0,0
9830,164534,10/10/2018,quarta-feira,CE,CAUCAIA,Colisão transversal,Com Vítimas Feridas,Condutor,Lesões Leves,47.0,Masculino,0,0
9831,164534,10/10/2018,quarta-feira,CE,CAUCAIA,Colisão transversal,Com Vítimas Feridas,Condutor,Ileso,39.0,Masculino,0,0
9832,164603,10/10/2018,quarta-feira,CE,CAUCAIA,Queda de ocupante de veículo,Com Vítimas Fatais,Condutor,Óbito,40.0,Masculino,0,1
9833,164603,10/10/2018,quarta-feira,CE,CAUCAIA,Queda de ocupante de veículo,Com Vítimas Fatais,Condutor,Óbito,40.0,Masculino,0,1
9834,164603,10/10/2018,quarta-feira,CE,CAUCAIA,Queda de ocupante de veículo,Com Vítimas Fatais,Condutor,Óbito,40.0,Masculino,0,1
9835,164603,10/10/2018,quarta-feira,CE,CAUCAIA,Tombamento,Com Vítimas Fatais,Condutor,Óbito,40.0,Masculino,0,1
9836,164603,10/10/2018,quarta-feira,CE,CAUCAIA,Tombamento,Com Vítimas Fatais,Condutor,Óbito,40.0,Masculino,0,1
9837,164603,10/10/2018,quarta-feira,CE,CAUCAIA,Tombamento,Com Vítimas Fatais,Condutor,Óbito,40.0,Masculino,0,1
9838,164603,10/10/2018,quarta-feira,CE,CAUCAIA,Saída de leito carroçável,Com Vítimas Fatais,Condutor,Óbito,40.0,Masculino,0,1
9839,164603,10/10/2018,quarta-feira,CE,CAUCAIA,Saída de leito carroçável,Com Vítimas Fatais,Condutor,Óbito,40.0,Masculino,0,1
9840,164603,10/10/2018,quarta-feira,CE,CAUCAIA,Saída de leito carroçável,Com Vítimas Fatais,Condutor,Óbito,40.0,Masculino,0,1
9841,164603,10/10/2018,quarta-feira,CE,CAUCAIA,Engavetamento,Com Vítimas Fatais,Condutor,Óbito,40.0,Masculino,0,1
9842,164603,10/10/2018,quarta-feira,CE,CAUCAIA,Engavetamento,Com Vítimas Fatais,Condutor,Óbito,40.0,Masculino,0,1
9843,164603,10/10/2018,quarta-feira,CE,CAUCAIA,Engavetamento,Com Vítimas Fatais,Condutor,Óbito,40.0,Masculino,0,1
9844,164603,10/10/2018,quarta-feira,CE,CAUCAIA,Colisão traseira,Com Vítimas Fatais,Condutor,Óbito,40.0,Masculino,0,1
9845,164603,10/10/2018,quarta-feira,CE,CAUCAIA,Colisão traseira,Com Vítimas Fatais,Condutor,Óbito,40.0,Masculino,0,1
9846,164603,10/10/2018,quarta-feira,CE,CAUCAIA,Colisão traseira,Com Vítimas Fatais,Condutor,Óbito,40.0,Masculino,0,1
9847,164603,10/10/2018,quarta-feira,CE,CAUCAIA,Queda de ocupante de veículo,Com Vítimas Fatais,Condutor,Lesões Leves,26.0,Masculino,0,0
9848,164603,10/10/2018,quarta-feira,CE,CAUCAIA,Queda de ocupante de veículo,Com Vítimas Fatais,Condutor,Lesões Leves,26.0,Masculino,0,0
9849,164603,10/10/2018,quarta-feira,CE,CAUCAIA,Queda de ocupante de veículo,Com Vítimas Fatais,Condutor,Lesões Leves,26.0,Masculino,0,0
9850,164603,10/10/2018,quarta-feira,CE,CAUCAIA,Tombamento,Com Vítimas Fatais,Condutor,Lesões Leves,26.0,Masculino,0,0
9851,164603,10/10/2018,quarta-feira,CE,CAUCAIA,Tombamento,Com Vítimas Fatais,Condutor,Lesões Leves,26.0,Masculino,0,0
9852,164603,10/10/2018,quarta-feira,CE,CAUCAIA,Tombamento,Com Vítimas Fatais,Condutor,Lesões Leves,26.0,Masculino,0,0
9853,164603,10/10/2018,quarta-feira,CE,CAUCAIA,Saída de leito carroçável,Com Vítimas Fatais,Condutor,Lesões Leves,26.0,Masculino,0,0
9854,164603,10/10/2018,quarta-feira,CE,CAUCAIA,Saída de leito carroçável,Com Vítimas Fatais,Condutor,Lesões Leves,26.0,Masculino,0,0
9855,164603,10/10/2018,quarta-feira,CE,CAUCAIA,Saída de leito carroçável,Com Vítimas Fatais,Condutor,Lesões Leves,26.0,Masculino,0,0
9856,164603,10/10/2018,quarta-feira,CE,CAUCAIA,Engavetamento,Com Vítimas Fatais,Condutor,Lesões Leves,26.0,Masculino,0,0
9857,164603,10/10/2018,quarta-feira,CE,CAUCAIA,Engavetamento,Com Vítimas Fatais,Condutor,Lesões Leves,26.0,Masculino,0,0
9858,164603,10/10/2018,quarta-feira,CE,CAUCAIA,Engavetamento,Com Vítimas Fatais,Condutor,Lesões Leves,26.0,Masculino,0,0
9859,164603,10/10/2018,quarta-feira,CE,CAUCAIA,Colisão traseira,Com Vítimas Fatais,Condutor,Lesões Leves,26.0,Masculino,0,0
9860,164603,10/10/2018,quarta-feira,CE,CAUCAIA,Colisão traseira,Com Vítimas Fatais,Condutor,Lesões Leves,26.0,Masculino,0,0
9861,164603,10/10/2018,quarta-feira,CE,CAUCAIA,Colisão traseira,Com Vítimas Fatais,Condutor,Lesões Leves,26.0,Masculino,0,0
9862,164603,10/10/2018,quarta-feira,CE,CAUCAIA,Queda de ocupante de veículo,Com Vítimas Fatais,Condutor,Ileso,41.0,Masculino,0,0
9863,164603,10/10/2018,quarta-feira,CE,CAUCAIA,Queda de ocupante de veículo,Com Vítimas Fatais,Condutor,Ileso,41.0,Masculino,0,0
9864,164603,10/10/2018,quarta-feira,CE,CAUCAIA,Queda de ocupante de veículo,Com Vítimas Fatais,Condutor,Ileso,41.0,Masculino,0,0
9865,164603,10/10/2018,quarta-feira,CE,CAUCAIA,Tombamento,Com Vítimas Fatais,Condutor,Ileso,41.0,Masculino,0,0
9866,164603,10/10/2018,quarta-feira,CE,CAUCAIA,Tombamento,Com Vítimas Fatais,Condutor,Ileso,41.0,Masculino,0,0
9867,164603,10/10/2018,quarta-feira,CE,CAUCAIA,Tombamento,Com Vítimas Fatais,Condutor,Ileso,41.0,Masculino,0,0
9868,164603,10/10/2018,quarta-feira,CE,CAUCAIA,Saída de leito carroçável,Com Vítimas Fatais,Condutor,Ileso,41.0,Masculino,0,0
9869,164603,10/10/2018,quarta-feira,CE,CAUCAIA,Saída de leito carroçável,Com Vítimas Fatais,Condutor,Ileso,41.0,Masculino,0,0
9870,164603,10/10/2018,quarta-feira,CE,CAUCAIA,Saída de leito carroçável,Com Vítimas Fatais,Condutor,Ileso,41.0,Masculino,0,0
9871,164603,10/10/2018,quarta-feira,CE,CAUCAIA,Engavetamento,Com Vítimas Fatais,Condutor,Ileso,41.0,Masculino,0,0
9872,164603,10/10/2018,quarta-feira,CE,CAUCAIA,Engavetamento,Com Vítimas Fatais,Condutor,Ileso,41.0,Masculino,0,0
9873,164603,10/10/2018,quarta-feira,CE,CAUCAIA,Engavetamento,Com Vítimas Fatais,Condutor,Ileso,41.0,Masculino,0,0
9874,164603,10/10/2018,quarta-feira,CE,CAUCAIA,Colisão traseira,Com Vítimas Fatais,Condutor,Ileso,41.0,Masculino,0,0
9875,164603,10/10/2018,quarta-feira,CE,CAUCAIA,Colisão traseira,Com Vítimas Fatais,Condutor,Ileso,41.0,Masculino,0,0
9876,164603,10/10/2018,quarta-feira,CE,CAUCAIA,Colisão traseira,Com Vítimas Fatais,Condutor,Ileso,41.0,Masculino,0,0
9877,164641,10/10/2018,quarta-feira,CE,FORTALEZA,Queda de ocupante de veículo,Com Vítimas Fatais,Condutor,Lesões Leves,47.0,Masculino,0,0
9878,164641,10/10/2018,quarta-feira,CE,FORTALEZA,Queda de ocupante de veículo,Com Vítimas Fatais,Condutor,Lesões Leves,47.0,Masculino,0,0
9879,164641,10/10/2018,quarta-feira,CE,FORTALEZA,Tombamento,Com Vítimas Fatais,Condutor,Lesões Leves,47.0,Masculino,0,0
9880,164641,10/10/2018,quarta-feira,CE,FORTALEZA,Tombamento,Com Vítimas Fatais,Condutor,Lesões Leves,47.0,Masculino,0,0
9881,164641,10/10/2018,quarta-feira,CE,FORTALEZA,Colisão traseira,Com Vítimas Fatais,Condutor,Lesões Leves,47.0,Masculino,0,0
9882,164641,10/10/2018,quarta-feira,CE,FORTALEZA,Colisão traseira,Com Vítimas Fatais,Condutor,Lesões Leves,47.0,Masculino,0,0
9883,164641,10/10/2018,quarta-feira,CE,FORTALEZA,Atropelamento de Pedestre,Com Vítimas Fatais,Condutor,Lesões Leves,47.0,Masculino,0,0
9884,164641,10/10/2018,quarta-feira,CE,FORTALEZA,Atropelamento de Pedestre,Com Vítimas Fatais,Condutor,Lesões Leves,47.0,Masculino,0,0
9885,164681,11/10/2018,quinta-feira,CE,FORTALEZA,Colisão traseira,Com Vítimas Feridas,Condutor,Ileso,22.0,Masculino,0,0
9886,164681,11/10/2018,quinta-feira,CE,FORTALEZA,Colisão traseira,Com Vítimas Feridas,Condutor,Lesões Leves,33.0,Feminino,0,0
9887,164726,11/10/2018,quinta-feira,CE,CAUCAIA,Tombamento,Sem Vítimas,Condutor,Ileso,25.0,Masculino,0,0
9888,164726,11/10/2018,quinta-feira,CE,CAUCAIA,Colisão transversal,Sem Vítimas,Condutor,Ileso,25.0,Masculino,0,0
9889,164782,11/10/2018,quinta-feira,CE,MARACANAU,Colisão traseira,Com Vítimas Feridas,Condutor,Lesões Leves,26.0,Masculino,0,0
9890,164782,11/10/2018,quinta-feira,CE,MARACANAU,Colisão traseira,Com Vítimas Feridas,Condutor,Lesões Leves,26.0,Masculino,0,0
9891,164782,11/10/2018,quinta-feira,CE,MARACANAU,Colisão traseira,Com Vítimas Feridas,Condutor,Ileso,36.0,Masculino,0,0
9892,164782,11/10/2018,quinta-feira,CE,MARACANAU,Colisão traseira,Com Vítimas Feridas,Condutor,Ileso,36.0,Masculino,0,0
9893,165150,13/10/2018,sábado,CE,FORTALEZA,Queda de ocupante de veículo,Com Vítimas Feridas,Condutor,Lesões Leves,48.0,Masculino,0,0
9894,165150,13/10/2018,sábado,CE,FORTALEZA,Colisão traseira,Com Vítimas Feridas,Condutor,Lesões Leves,48.0,Masculino,0,0
9895,165150,13/10/2018,sábado,CE,FORTALEZA,Queda de ocupante de veículo,Com Vítimas Feridas,Condutor,Ileso,37.0,Masculino,0,0
9896,165150,13/10/2018,sábado,CE,FORTALEZA,Colisão traseira,Com Vítimas Feridas,Condutor,Ileso,37.0,Masculino,0,0
9897,165165,13/10/2018,sábado,CE,CARIDADE,Tombamento,Com Vítimas Feridas,Condutor,Ileso,41.0,Masculino,0,0
9898,165165,13/10/2018,sábado,CE,CARIDADE,Tombamento,Com Vítimas Feridas,Condutor,Ileso,41.0,Masculino,0,0
9899,165165,13/10/2018,sábado,CE,CARIDADE,Colisão lateral,Com Vítimas Feridas,Condutor,Ileso,41.0,Masculino,0,0
9900,165165,13/10/2018,sábado,CE,CARIDADE,Colisão lateral,Com Vítimas Feridas,Condutor,Ileso,41.0,Masculino,0,0
9901,165165,13/10/2018,sábado,CE,CARIDADE,Tombamento,Com Vítimas Feridas,Condutor,Lesões Graves,64.0,Masculino,1,0
9902,165165,13/10/2018,sábado,CE,CARIDADE,Tombamento,Com Vítimas Feridas,Condutor,Lesões Graves,64.0,Masculino,1,0
9903,165165,13/10/2018,sábado,CE,CARIDADE,Colisão lateral,Com Vítimas Feridas,Condutor,Lesões Graves,64.0,Masculino,1,0
9904,165165,13/10/2018,sábado,CE,CARIDADE,Colisão lateral,Com Vítimas Feridas,Condutor,Lesões Graves,64.0,Masculino,1,0
9905,165210,13/10/2018,sábado,CE,CAUCAIA,Colisão traseira,Sem Vítimas,Condutor,Ileso,31.0,Masculino,0,0
9906,165210,13/10/2018,sábado,CE,CAUCAIA,Colisão traseira,Sem Vítimas,Condutor,Ileso,29.0,Feminino,0,0
9907,165210,13/10/2018,sábado,CE,CAUCAIA,Colisão traseira,Sem Vítimas,Condutor,Ileso,30.0,Masculino,0,0
9908,165276,13/10/2018,sábado,CE,ITAPAJE,Colisão transversal,Com Vítimas Feridas,Passageiro,Lesões Leves,36.0,Masculino,0,0
9909,165276,13/10/2018,sábado,CE,ITAPAJE,Colisão transversal,Com Vítimas Feridas,Condutor,Lesões Leves,17.0,Masculino,0,0
9910,165296,13/10/2018,sábado,CE,BARRO,Incêndio,Sem Vítimas,Condutor,Ileso,39.0,Masculino,0,0
9911,165383,14/10/2018,domingo,CE,FORTALEZA,Colisão traseira,Sem Vítimas,Condutor,Ileso,50.0,Masculino,0,0
9912,165383,14/10/2018,domingo,CE,FORTALEZA,Colisão traseira,Sem Vítimas,Condutor,Ileso,50.0,Masculino,0,0
9913,165383,14/10/2018,domingo,CE,FORTALEZA,Colisão traseira,Sem Vítimas,Condutor,Ileso,39.0,Masculino,0,0
9914,165383,14/10/2018,domingo,CE,FORTALEZA,Colisão traseira,Sem Vítimas,Condutor,Ileso,39.0,Masculino,0,0
9915,165396,14/10/2018,domingo,CE,PENAFORTE,Tombamento,Com Vítimas Feridas,Passageiro,Lesões Leves,37.0,Masculino,0,0
